,ccg,month,111_111_offered,111_111_answered,amb_sys_made,amb_sys_answered,gp_appt_available,ae_attendances_attendances,population,People,Places,Lives,year
747,D9Y0V,Feb,41.06028100902739,37.74152234953141,846.404704914316,643.2453443776185,3865.62396093846,170.44820085227218,160.3009,106.64375,99.86874999999998,106.71250000000003,2018
748,D9Y0V,Mar,47.42331452911368,44.17941508750106,989.7562921349456,764.0199038426019,4057.637854809299,192.34452208315736,160.3009,106.64375,99.86874999999998,106.71250000000003,2018
749,D9Y0V,Apr,40.64231704251192,38.7022156457013,921.9709860454176,656.4757130894232,3874.3076302129302,189.03200169181832,160.3009,106.64375,99.86874999999998,106.71250000000003,2018
750,D9Y0V,May,45.11515531104317,42.28298156778907,996.6290348981472,722.4784438863259,3996.75859586565,212.12607040883736,160.3009,106.64375,99.86874999999998,106.71250000000003,2018
751,D9Y0V,Jun,43.6179709533758,41.02285140008571,967.701159046722,709.0447395898111,3782.155932998504,204.1473254361017,160.3009,106.64375,99.86874999999998,106.71250000000003,2018
752,D9Y0V,Jul,45.96979804854495,42.91304665164076,1067.7219331656263,793.0630031920297,3893.2969184826784,218.4828656607667,160.3009,106.64375,99.86874999999998,106.71250000000003,2018
753,D9Y0V,Aug,47.08644804863852,43.62420922153275,977.163041588566,711.6474350741005,3739.436272659729,202.08245867615216,160.3009,106.64375,99.86874999999998,106.71250000000003,2018
754,D9Y0V,Sep,43.5119203947077,40.561219556471606,971.61198012598,706.6521575430554,3796.628715122622,197.64081174840564,160.3009,106.64375,99.86874999999998,106.71250000000003,2018
755,D9Y0V,Oct,43.48696732207991,40.14949385811308,1001.4413104029536,714.2026855886244,4668.57640849178,199.13175783791604,160.3009,106.64375,99.86874999999998,106.71250000000003,2018
756,D9Y0V,Nov,43.91740782490928,40.82946508722034,1009.7916250817154,706.9300495088258,4640.4043894950055,196.5553530890968,160.3009,106.64375,99.86874999999998,106.71250000000003,2018
757,D9Y0V,Dec,48.70215950128789,45.62669329991285,1083.7108879766652,754.3479078632241,3679.124696118362,194.21600253024155,160.3009,106.64375,99.86874999999998,106.71250000000003,2018
758,M1J4Y,Jan,183.8215049664316,169.77995213588326,609.6508697389983,421.32135316139687,5048.605375182668,358.0913653980558,94.434,103.35,97.1,99.175,2018
759,M1J4Y,Feb,172.61791303979498,154.26647182158968,553.4911979776658,377.1298787450536,4467.077535633352,327.97509371624625,94.434,103.35,97.1,99.175,2018
760,M1J4Y,Mar,191.0752483215791,164.9829510557638,625.5235977346399,434.2329855586427,4613.211343372091,359.20325306563313,94.434,103.35,97.1,99.175,2018
761,M1J4Y,Apr,162.51561937437788,145.78435732892814,566.3313316001565,379.0830160066575,4292.881801046234,344.31454772645446,94.434,103.35,97.1,99.175,2018
762,M1J4Y,May,172.70262829065803,144.58775441048775,616.2287570164714,419.2164989875077,4547.747633267679,372.4188322002669,94.434,103.35,97.1,99.175,2018
763,M1J4Y,Jun,165.32181205921597,142.81932354872183,602.1452422622632,410.65757248755057,4229.620687464261,361.0458097719042,94.434,103.35,97.1,99.175,2018
764,M1J4Y,Jul,178.1138149395345,147.95518563229345,663.0953319321899,455.1891020521196,4360.304551326853,372.7788720164348,94.434,103.35,97.1,99.175,2018
765,M1J4Y,Aug,165.13120274477413,136.2644810131944,609.7485266020784,414.5429205400984,4147.584556409768,334.6570091280683,94.434,103.35,97.1,99.175,2018
766,M1J4Y,Sep,161.24489061143234,135.55499078721647,603.4235008450808,409.6827477293036,4134.792553529449,339.5281360526929,94.434,103.35,97.1,99.175,2018
767,M1J4Y,Oct,171.96136984560647,152.11682233094012,621.3801565439517,415.5875002005454,5068.174598132029,344.82283923163266,94.434,103.35,97.1,99.175,2018
768,M1J4Y,Nov,194.61211004511088,171.12480674333398,628.5404972547959,414.7486975015888,4898.362877777072,352.2460130885063,94.434,103.35,97.1,99.175,2018
769,M1J4Y,Dec,218.01469809602477,198.45606455302115,658.8559777509765,427.82774166411497,4023.688502022577,359.63741872630624,94.434,103.35,97.1,99.175,2018
770,M2L0M,Jan,223.10394458357487,209.21838981656092,444.0342466295788,336.59780798343104,4826.822574200971,244.68300831404235,49.8073,100.15,99.45,102.65,2018
771,M2L0M,Feb,221.0576964403459,197.8906452285833,410.2046580132134,312.65974472517973,4227.372292816515,224.24423729051767,49.8073,100.15,99.45,102.65,2018
772,M2L0M,Mar,243.81591733660676,200.4757107619863,451.6624009417736,347.82448030449274,4420.998528328177,250.5456027530101,49.8073,100.15,99.45,102.65,2018
773,M2L0M,Apr,219.8982955968975,202.1760255613293,391.39162345952207,296.48181076722346,4111.786826429057,253.63751899821915,49.8073,100.15,99.45,102.65,2018
774,M2L0M,May,225.2424416185068,208.39653605411647,428.1774518093332,327.6543029565037,4280.396648684028,288.57215709343814,49.8073,100.15,99.45,102.65,2018
775,M2L0M,Jun,207.52436471437963,193.7017069189814,417.55346526726265,322.6502513243691,4217.052520413675,284.89799687997544,49.8073,100.15,99.45,102.65,2018
776,M2L0M,Jul,221.55038938466845,206.8912018667821,454.5482540148992,350.032861772037,4289.351159368205,301.40160177323406,49.8073,100.15,99.45,102.65,2018
777,M2L0M,Aug,209.78236599538124,194.838045539504,412.9585360982388,318.00253216010503,4137.345328897572,275.3612422275449,49.8073,100.15,99.45,102.65,2018
778,M2L0M,Sep,208.90180839276223,192.6324584015154,418.5366789286096,321.4514785157917,4247.007968711414,267.9526896659727,49.8073,100.15,99.45,102.65,2018
779,M2L0M,Oct,221.56716191043265,202.91401669495283,426.9918764995659,323.2947291829253,5197.169892766723,275.019926797879,49.8073,100.15,99.45,102.65,2018
780,M2L0M,Nov,232.45882082854172,213.41990752048605,434.4770579079854,326.4093389020913,4969.331804775606,261.8692440666328,49.8073,100.15,99.45,102.65,2018
781,M2L0M,Dec,274.67736474268327,249.0950698208799,463.5753432009567,348.9264714551299,3822.8733539059535,270.0206596221839,49.8073,100.15,99.45,102.65,2018
782,W2U3Z,Jan,36.11107531977176,33.79656870815694,1490.2783214476833,1215.6063690934109,4370.680880123351,583.4889302159554,209.5479,105.75555555555556,95.66666666666669,97.15555555555557,2018
783,W2U3Z,Feb,34.91803067460948,32.126306204929755,1395.0120121269667,1149.5180611851194,3926.7632841942095,520.1130624549328,209.5479,105.75555555555556,95.66666666666669,97.15555555555557,2018
784,W2U3Z,Mar,37.91018664467647,33.85860702970538,1553.3491444453637,1287.8553753608662,4185.095627300489,580.6084432246756,209.5479,105.75555555555556,95.66666666666669,97.15555555555557,2018
785,W2U3Z,Apr,32.30287681241377,31.281630596154866,1324.2717483148165,1082.27125460579,3870.9526556935193,546.0882213565491,209.5479,105.75555555555556,95.66666666666669,97.15555555555557,2018
786,W2U3Z,May,34.34059706635094,33.662947707898766,1453.161460925198,1197.8068003647477,4112.572829410364,582.761268425978,209.5479,105.75555555555556,95.66666666666669,97.15555555555557,2018
787,W2U3Z,Jun,30.422638451638026,30.03609198660545,1441.818950680848,1191.7808111533786,3922.282208506981,564.5187568093023,209.5479,105.75555555555556,95.66666666666669,97.15555555555557,2018
788,W2U3Z,Jul,29.0005292346046,28.51853919795904,1560.4079037898289,1288.5199404899888,4018.0598326206086,573.2466896590231,209.5479,105.75555555555556,95.66666666666669,97.15555555555557,2018
789,W2U3Z,Aug,26.87213758763509,26.17062733627968,1368.411445742355,1121.6871512506457,3667.567176764835,519.1448828644907,209.5479,105.75555555555556,95.66666666666669,97.15555555555557,2018
790,W2U3Z,Sep,28.35151294763632,27.59273655331311,1381.3704657602464,1146.7610139602457,3794.712330689069,538.9209817898437,209.5479,105.75555555555556,95.66666666666669,97.15555555555557,2018
791,W2U3Z,Oct,29.0005292346046,27.95542212544244,1424.3067614674812,1158.579496526805,4706.546808629435,549.6119980205003,209.5479,105.75555555555556,95.66666666666669,97.15555555555557,2018
792,W2U3Z,Nov,32.19311670505884,31.133693060154744,1449.964363817527,1179.046306381812,4469.779940529111,541.2673665543773,209.5479,105.75555555555556,95.66666666666669,97.15555555555557,2018
793,W2U3Z,Dec,41.02641925784033,38.931432860935374,1552.900113952713,1250.783417887646,3679.4117240020064,549.3334936785336,209.5479,105.75555555555556,95.66666666666669,97.15555555555557,2018
794,X2C4Y,Jan,311.481539278454,305.0509472555301,406.8060348759015,278.98320001293945,4675.185251876452,371.6890002210942,43.8727,95.9,98.3,98.8,2018
795,X2C4Y,Feb,270.1770297996148,262.6949207748968,385.0392357642483,276.90890109345906,4071.506882412069,347.1862912471765,43.8727,95.9,98.3,98.8,2018
796,X2C4Y,Mar,324.0180517400825,300.1033712431046,438.083928068516,315.9737524484315,4254.26290153102,378.093894380788,43.8727,95.9,98.3,98.8,2018
797,X2C4Y,Apr,323.0189011228399,288.4612766296156,396.5445915073468,281.63109927671337,4107.109888381613,370.3897868150353,43.8727,95.9,98.3,98.8,2018
798,X2C4Y,May,327.1956439546674,293.8382569953634,419.62867047944167,309.34733451755136,4418.123343217992,409.1838432556008,43.8727,95.9,98.3,98.8,2018
799,X2C4Y,Jun,282.55644310758873,255.9166159585509,406.1523972742646,302.21067907110773,4072.2818518121744,385.6156562053395,43.8727,95.9,98.3,98.8,2018
800,X2C4Y,Jul,302.75729961217445,275.6943520759605,443.89329899735,321.7097558913675,4240.97445564098,401.5937017780989,43.8727,95.9,98.3,98.8,2018
801,X2C4Y,Aug,288.15964625459907,271.3165223274553,418.2847115332188,297.46513668779494,3951.0219339133446,365.8767297203044,43.8727,95.9,98.3,98.8,2018
802,X2C4Y,Sep,287.2610390956953,266.2935387212757,414.43958829501815,298.06208123214697,4213.941699507895,371.43827482694246,43.8727,95.9,98.3,98.8,2018
803,X2C4Y,Oct,308.51760191283915,274.766419741708,432.1578361393896,304.4183734194935,5123.45946340207,380.92025336940736,43.8727,95.9,98.3,98.8,2018
804,X2C4Y,Nov,324.6778681854313,283.019361947024,432.8081388553039,300.2064127518028,4795.328302110424,364.30399770244367,43.8727,95.9,98.3,98.8,2018
805,X2C4Y,Dec,377.9721850711815,342.9935348461632,472.4799394117964,324.99795321388785,3942.907548429889,388.0773237115564,43.8727,95.9,98.3,98.8,2018
806,00Q,Jan,347.4504013035805,275.1446057590359,276.7975258895997,223.66185168228768,4665.28936706823,1044.377666282096,14.9084,96.0,99.5,94.6,2019
807,00Q,Feb,311.8865409042716,253.46297598788175,247.20171390424923,198.60696575155225,4060.932091974994,972.1365136433152,14.9084,96.0,99.5,94.6,2019
808,00Q,Mar,317.91688391064827,277.7243172901326,259.44625572563933,208.0370038841394,4191.127149794746,1056.3172439698426,14.9084,96.0,99.5,94.6,2019
809,00Q,Apr,326.6396914766098,286.83787242033713,261.28459502753054,207.52923260007705,3765.259853505406,1068.458050495023,14.9084,96.0,99.5,94.6,2019
810,00Q,May,331.2256293077004,287.38219738545166,263.6845915456703,207.84425804978105,3888.881435968984,1085.2941965603284,14.9084,96.0,99.5,94.6,2019
811,00Q,Jun,317.4853119740217,265.25149951807805,264.53018617382315,214.65461086377692,3617.088352874889,1047.7985565184729,14.9084,96.0,99.5,94.6,2019
812,00Q,Jul,322.04986561005416,257.6387260774038,277.67420855555235,231.56857596268767,4273.161439188645,1130.302379866384,14.9084,96.0,99.5,94.6,2019
813,00Q,Aug,324.52848821905815,265.5528222666236,267.70945617280967,221.39035238705355,3632.717125915591,1032.30393603606,14.9084,96.0,99.5,94.6,2019
814,00Q,Sep,310.4207515339272,244.72461628005988,261.819309277686,216.46600719957505,4170.534732097341,1053.5000402457674,14.9084,96.0,99.5,94.6,2019
815,00Q,Oct,333.8597733353085,254.7149234076454,279.1208385811668,233.4483659816452,4937.082450162325,1076.4401277132354,14.9084,96.0,99.5,94.6,2019
816,00Q,Nov,391.94702318396673,275.36233574508174,291.4171937988898,246.51363200094835,4432.1992970405945,1107.8989026320733,14.9084,96.0,99.5,94.6,2019
817,00Q,Dec,437.9599788957435,313.30372983130206,304.082460398503,255.02346421466328,3880.698129913337,1078.9219500415873,14.9084,96.0,99.5,94.6,2019
818,00R,Jan,347.4504013035805,275.1446057590359,276.7975258895997,223.66185168228765,5439.528871014077,1297.4001723642632,13.924,84.8,98.5,88.5,2019
819,00R,Feb,311.8865409042716,253.46297598788172,247.20171390424923,198.60696575155225,5547.112898592359,1205.1134731399025,13.924,84.8,98.5,88.5,2019
820,00R,Mar,317.9168839106483,277.7243172901326,259.44625572563933,208.0370038841394,5777.7219189887965,1352.1258259120943,13.924,84.8,98.5,88.5,2019
821,00R,Apr,326.6396914766098,286.837872420337,261.28459502753054,207.52923260007705,5453.892559609308,1356.147658718759,13.924,84.8,98.5,88.5,2019
822,00R,May,331.2256293077003,287.38219738545166,263.6845915456703,207.84425804978105,5633.366848606723,1379.129560471129,13.924,84.8,98.5,88.5,2019
823,00R,Jun,317.4853119740217,265.251499518078,264.53018617382315,214.65461086377695,5273.125538638323,1370.1522550991094,13.924,84.8,98.5,88.5,2019
824,00R,Jul,322.04986561005416,257.63872607740376,277.6742085555523,231.56857596268773,6140.045963803505,1457.3398448721632,13.924,84.8,98.5,88.5,2019
825,00R,Aug,324.5284882190581,265.5528222666236,267.70945617280967,221.39035238705355,5211.792588336685,1437.9488652686011,13.924,84.8,98.5,88.5,2019
826,00R,Sep,310.4207515339272,244.72461628005985,261.81930927768605,216.46600719957505,6150.028727377191,1385.2341281241024,13.924,84.8,98.5,88.5,2019
827,00R,Oct,333.85977333530843,254.71492340764536,279.1208385811668,233.4483659816452,6783.036483769032,1381.0686584314851,13.924,84.8,98.5,88.5,2019
828,00R,Nov,391.9470231839667,275.36233574508174,291.41719379888974,246.5136320009484,6148.089629416834,1373.024992818156,13.924,84.8,98.5,88.5,2019
829,00R,Dec,437.9599788957435,313.303729831302,304.08246039850303,255.02346421466328,5355.860384946855,1360.9594943981615,13.924,84.8,98.5,88.5,2019
830,00T,Jan,347.4504013035805,275.1446057590359,276.7975258895997,223.66185168228768,4718.896971984039,353.95570836565406,28.6194,93.1,100.0,95.7,2019
831,00T,Feb,311.8865409042715,253.4629759878818,247.20171390424923,198.60696575155228,4361.202540933772,333.1656149325283,28.6194,93.1,100.0,95.7,2019
832,00T,Mar,317.9168839106483,277.7243172901326,259.44625572563933,208.03700388413944,4590.208040699666,364.61281508347486,28.6194,93.1,100.0,95.7,2019
833,00T,Apr,326.6396914766098,286.8378724203371,261.2845950275305,207.52923260007705,4328.602276777291,365.3116417534959,28.6194,93.1,100.0,95.7,2019
834,00T,May,331.2256293077002,287.38219738545166,263.6845915456703,207.84425804978105,4652.438555665039,372.3697911207083,28.6194,93.1,100.0,95.7,2019
835,00T,Jun,317.4853119740217,265.251499518078,264.53018617382315,214.65461086377692,4426.333186579733,371.1119031146705,28.6194,93.1,100.0,95.7,2019
836,00T,Jul,322.04986561005416,257.6387260774038,277.6742085555523,231.56857596268767,5071.594792343655,396.1997805684256,28.6194,93.1,100.0,95.7,2019
837,00T,Aug,324.52848821905815,265.5528222666236,267.70945617280967,221.39035238705355,4446.878690678352,346.478262996429,28.6194,93.1,100.0,95.7,2019
838,00T,Sep,310.4207515339272,244.72461628005988,261.819309277686,216.46600719957505,5011.63546405585,365.8008204225106,28.6194,93.1,100.0,95.7,2019
839,00T,Oct,333.8597733353085,254.71492340764533,279.1208385811668,233.4483659816452,5822.7635799492655,373.9770924617568,28.6194,93.1,100.0,95.7,2019
840,00T,Nov,391.9470231839667,275.36233574508174,291.4171937988898,246.51363200094835,5377.541108478864,383.5510178410449,28.6194,93.1,100.0,95.7,2019
841,00T,Dec,437.95997889574346,313.30372983130206,304.08246039850303,255.0234642146633,4561.591088562304,367.8623590990727,28.6194,93.1,100.0,95.7,2019
842,01E,Jan,347.4504013035805,275.1446057590359,276.7975258895997,223.66185168228768,3419.656740212962,628.7027378117189,20.3228,105.06666666666666,103.1,105.93333333333334,2019
843,01E,Feb,311.8865409042715,253.4629759878818,247.2017139042493,198.60696575155225,3056.2225677564115,588.7476135178223,20.3228,105.06666666666666,103.1,105.93333333333334,2019
844,01E,Mar,317.91688391064827,277.7243172901326,259.44625572563933,208.0370038841394,3252.89822268585,652.6167654063416,20.3228,105.06666666666666,103.1,105.93333333333334,2019
845,01E,Apr,326.63969147660976,286.8378724203371,261.2845950275305,207.52923260007705,2950.872911213022,673.1847973704411,20.3228,105.06666666666666,103.1,105.93333333333334,2019
846,01E,May,331.2256293077003,287.38219738545166,263.68459154567023,207.84425804978105,3141.9391028795244,673.0371799161533,20.3228,105.06666666666666,103.1,105.93333333333334,2019
847,01E,Jun,317.4853119740217,265.251499518078,264.53018617382315,214.65461086377692,2840.0122030428874,654.6834097663708,20.3228,105.06666666666666,103.1,105.93333333333334,2019
848,01E,Jul,322.04986561005416,257.63872607740376,277.67420855555235,231.5685759626877,3378.225441376188,707.3828409471136,20.3228,105.06666666666666,103.1,105.93333333333334,2019
849,01E,Aug,324.52848821905815,265.5528222666236,267.70945617280967,221.3903523870535,2881.492707697758,666.1483653827228,20.3228,105.06666666666666,103.1,105.93333333333334,2019
850,01E,Sep,310.4207515339272,244.72461628005985,261.819309277686,216.46600719957505,3434.270868187454,665.8531304741472,20.3228,105.06666666666666,103.1,105.93333333333334,2019
851,01E,Oct,333.85977333530843,254.71492340764536,279.1208385811668,233.4483659816452,4125.464994981006,681.4513748105576,20.3228,105.06666666666666,103.1,105.93333333333334,2019
852,01E,Nov,391.9470231839667,275.3623357450818,291.4171937988898,246.51363200094835,3725.0772531344105,677.8593500895546,20.3228,105.06666666666666,103.1,105.93333333333334,2019
853,01E,Dec,437.9599788957435,313.303729831302,304.082460398503,255.02346421466328,3132.5899974412973,696.7543842383923,20.3228,105.06666666666666,103.1,105.93333333333334,2019
854,01G,Jan,347.4504013035806,275.14460575903587,276.79752588959974,223.6618516822877,4978.8973885518335,349.5507936754232,25.7788,91.0,98.0,91.5,2019
855,01G,Feb,311.8865409042715,253.4629759878818,247.2017139042493,198.60696575155228,4475.266498052663,324.33627632007693,25.7788,91.0,98.0,91.5,2019
856,01G,Mar,317.91688391064827,277.7243172901326,259.44625572563933,208.0370038841394,4666.082207084892,360.2184740949928,25.7788,91.0,98.0,91.5,2019
857,01G,Apr,326.6396914766098,286.8378724203371,261.28459502753054,207.52923260007705,4528.061818238242,347.766381677968,25.7788,91.0,98.0,91.5,2019
858,01G,May,331.2256293077004,287.38219738545166,263.6845915456703,207.84425804978105,4702.546278337239,356.3781091439477,25.7788,91.0,98.0,91.5,2019
859,01G,Jun,317.48531197402167,265.251499518078,264.53018617382315,214.65461086377692,4429.337284900771,342.21918785979176,25.7788,91.0,98.0,91.5,2019
860,01G,Jul,322.04986561005416,257.6387260774038,277.67420855555235,231.5685759626877,5205.284962837681,513.0572408335531,25.7788,91.0,98.0,91.5,2019
861,01G,Aug,324.52848821905815,265.5528222666236,267.70945617280967,221.3903523870535,4579.421850512825,480.27836827160303,25.7788,91.0,98.0,91.5,2019
862,01G,Sep,310.4207515339272,244.72461628005985,261.819309277686,216.46600719957505,5124.908839821869,486.2134777413999,25.7788,91.0,98.0,91.5,2019
863,01G,Oct,333.8597733353085,254.71492340764536,279.1208385811668,233.4483659816452,5671.520784520614,510.0314987509116,25.7788,91.0,98.0,91.5,2019
864,01G,Nov,391.9470231839667,275.36233574508174,291.4171937988898,246.5136320009484,5109.314630626716,533.7719366300992,25.7788,91.0,98.0,91.5,2019
865,01G,Dec,437.9599788957435,313.303729831302,304.08246039850303,255.0234642146633,4451.6036433038,518.6432262168914,25.7788,91.0,98.0,91.5,2019
866,01J,Jan,347.4504013035805,275.1446057590359,276.79752588959974,223.66185168228773,5230.755926881835,1368.1459574589749,15.0332,93.5,104.5,87.4,2019
867,01J,Feb,311.8865409042715,253.4629759878817,247.20171390424923,198.60696575155225,4723.212622728361,1260.2257257864449,15.0332,93.5,104.5,87.4,2019
868,01J,Mar,317.9168839106483,277.7243172901326,259.44625572563933,208.0370038841394,4984.700529494719,1355.963788221124,15.0332,93.5,104.5,87.4,2019
869,01J,Apr,326.63969147660976,286.83787242033713,261.28459502753054,207.52923260007705,4508.288321847644,1202.76229077409,15.0332,93.5,104.5,87.4,2019
870,01J,May,331.2256293077003,287.38219738545166,263.6845915456702,207.84425804978105,4681.571455179203,1388.7596128303162,15.0332,93.5,104.5,87.4,2019
871,01J,Jun,317.48531197402167,265.251499518078,264.53018617382315,214.65461086377692,4499.906872788229,1301.7023779272995,15.0332,93.5,104.5,87.4,2019
872,01J,Jul,322.04986561005416,257.63872607740376,277.67420855555235,231.5685759626877,4994.146289545805,1442.8685455046482,15.0332,93.5,104.5,87.4,2019
873,01J,Aug,324.52848821905815,265.5528222666236,267.7094561728096,221.3903523870535,4158.196525024612,1356.728837696499,15.0332,93.5,104.5,87.4,2019
874,01J,Sep,310.4207515339272,244.72461628005985,261.819309277686,216.46600719957505,4776.029055690073,1354.025081485719,15.0332,93.5,104.5,87.4,2019
875,01J,Oct,333.8597733353085,254.71492340764536,279.1208385811668,233.4483659816452,5801.293137854881,1457.7732104313022,15.0332,93.5,104.5,87.4,2019
876,01J,Nov,391.9470231839667,275.36233574508174,291.4171937988898,246.51363200094835,4986.496554293164,1362.1105091121772,15.0332,93.5,104.5,87.4,2019
877,01J,Dec,437.9599788957436,313.303729831302,304.082460398503,255.0234642146633,4387.688582603837,1460.369210151379,15.0332,93.5,104.5,87.4,2019
878,01K,Jan,347.4504013035805,275.14460575903587,276.7975258895997,223.6618516822877,4890.560442640292,289.6388780900891,33.1827,101.44,102.56,105.54,2019
879,01K,Feb,311.8865409042715,253.46297598788175,247.20171390424923,198.60696575155228,4313.964806962665,269.688723340777,33.1827,101.44,102.56,105.54,2019
880,01K,Mar,317.9168839106483,277.72431729013266,259.4462557256394,208.03700388413947,4499.151666380373,301.81389700054547,33.1827,101.44,102.56,105.54,2019
881,01K,Apr,326.63969147660976,286.8378724203371,261.28459502753054,207.52923260007705,4130.947752895335,309.2273986143382,33.1827,101.44,102.56,105.54,2019
882,01K,May,331.2256293077004,287.38219738545166,263.6845915456703,207.84425804978105,4298.806305695438,318.2682542409147,33.1827,101.44,102.56,105.54,2019
883,01K,Jun,317.48531197402167,265.251499518078,264.5301861738232,214.65461086377695,4058.409954584769,315.61626992378564,33.1827,101.44,102.56,105.54,2019
884,01K,Jul,322.0498656100542,257.6387260774038,277.6742085555523,231.56857596268773,4628.044131429932,336.68146353370884,33.1827,101.44,102.56,105.54,2019
885,01K,Aug,324.52848821905815,265.5528222666236,267.7094561728097,221.39035238705355,4124.890379625528,320.64901288924653,33.1827,101.44,102.56,105.54,2019
886,01K,Sep,310.4207515339272,244.72461628005985,261.81930927768605,216.46600719957505,4599.655844762482,305.4302392511761,33.1827,101.44,102.56,105.54,2019
887,01K,Oct,333.85977333530843,254.71492340764533,279.1208385811668,233.4483659816452,5269.402429579269,306.3945971846776,33.1827,101.44,102.56,105.54,2019
888,01K,Nov,391.9470231839667,275.3623357450818,291.4171937988898,246.5136320009484,4691.5109379285,308.41372160794634,33.1827,101.44,102.56,105.54,2019
889,01K,Dec,437.9599788957436,313.303729831302,304.08246039850303,255.0234642146633,4092.313163184431,298.1071461936491,33.1827,101.44,102.56,105.54,2019
890,01V,Jan,347.4504013035806,275.1446057590359,276.79752588959974,223.66185168228768,4709.747707405787,1029.758687838313,11.6571,97.4,104.2,96.3,2019
891,01V,Feb,311.8865409042716,253.46297598788175,247.20171390424923,198.60696575155228,4205.9345806418405,994.8443437904796,11.6571,97.4,104.2,96.3,2019
892,01V,Mar,317.91688391064827,277.7243172901326,259.44625572563933,208.03700388413935,4546.070635063609,1104.7344536805897,11.6571,97.4,104.2,96.3,2019
893,01V,Apr,326.6396914766098,286.83787242033713,261.28459502753043,207.52923260007705,4053.495294713093,1047.8592445805562,11.6571,97.4,104.2,96.3,2019
894,01V,May,331.2256293077003,287.38219738545166,263.6845915456703,207.84425804978105,4341.903217781438,1059.1828156230968,11.6571,97.4,104.2,96.3,2019
895,01V,Jun,317.48531197402167,265.251499518078,264.5301861738231,214.65461086377692,4071.252712938896,1011.57234646696,11.6571,97.4,104.2,96.3,2019
896,01V,Jul,322.04986561005416,257.6387260774038,277.6742085555523,231.56857596268767,4664.196069348294,1088.7785126661006,11.6571,97.4,104.2,96.3,2019
897,01V,Aug,324.5284882190581,265.5528222666236,267.70945617280967,221.3903523870535,4093.2993626202056,1036.7072427962355,11.6571,97.4,104.2,96.3,2019
898,01V,Sep,310.4207515339272,244.72461628005985,261.81930927768593,216.466007199575,4640.519511713891,1061.2416467217404,11.6571,97.4,104.2,96.3,2019
899,01V,Oct,333.85977333530843,254.71492340764536,279.1208385811668,233.4483659816452,5359.99519606077,1080.3716190133052,11.6571,97.4,104.2,96.3,2019
900,01V,Nov,391.9470231839666,275.3623357450817,291.4171937988898,246.5136320009484,4662.394592136981,1102.5898379528355,11.6571,97.4,104.2,96.3,2019
901,01V,Dec,437.95997889574346,313.303729831302,304.082460398503,255.02346421466328,4070.995359051565,1101.8177762908442,11.6571,97.4,104.2,96.3,2019
902,01W,Jan,347.4504013035806,275.1446057590359,276.7975258895997,223.6618516822877,4197.743295607791,285.5874771683652,29.2905,97.5,103.8,103.4,2019
903,01W,Feb,311.8865409042716,253.4629759878818,247.2017139042492,198.60696575155225,3942.506956180331,262.1669141871938,29.2905,97.5,103.8,103.4,2019
904,01W,Mar,317.9168839106483,277.7243172901326,259.44625572563933,208.0370038841394,4185.247776582851,296.2052542633277,29.2905,97.5,103.8,103.4,2019
905,01W,Apr,326.6396914766098,286.8378724203371,261.2845950275305,207.52923260007705,4023.625407555351,289.8550724637681,29.2905,97.5,103.8,103.4,2019
906,01W,May,331.2256293077003,287.38219738545166,263.68459154567023,207.84425804978105,4107.133712295796,297.63916628258306,29.2905,97.5,103.8,103.4,2019
907,01W,Jun,317.4853119740217,265.251499518078,264.53018617382315,214.65461086377692,3795.769959543197,292.9960226011847,29.2905,97.5,103.8,103.4,2019
908,01W,Jul,322.04986561005416,257.6387260774038,277.6742085555523,231.56857596268767,4367.354603028285,308.90561786244683,29.2905,97.5,103.8,103.4,2019
909,01W,Aug,324.5284882190582,265.5528222666236,267.70945617280967,221.3903523870535,3784.4693672009694,281.42230416005185,29.2905,97.5,103.8,103.4,2019
910,01W,Sep,310.4207515339272,244.72461628005988,261.819309277686,216.46600719957505,4427.442344787559,293.1667264130008,29.2905,97.5,103.8,103.4,2019
911,01W,Oct,333.8597733353085,254.71492340764536,279.1208385811668,233.4483659816452,5143.169286970177,303.0675474983356,29.2905,97.5,103.8,103.4,2019
912,01W,Nov,391.94702318396673,275.36233574508174,291.4171937988898,246.5136320009484,4516.754579129752,303.6137996961472,29.2905,97.5,103.8,103.4,2019
913,01W,Dec,437.9599788957435,313.30372983130206,304.08246039850303,255.02346421466328,3985.6267390450826,278.86174698281013,29.2905,97.5,103.8,103.4,2019
914,01Y,Jan,347.4504013035805,275.1446057590359,276.79752588959974,223.66185168228768,4581.570160185883,496.2146275408928,25.9948,98.35,102.55,102.25,2019
915,01Y,Feb,311.8865409042716,253.4629759878818,247.2017139042492,198.60696575155225,4137.712157816179,434.0098788988567,25.9948,98.35,102.55,102.25,2019
916,01Y,Mar,317.9168839106483,277.7243172901326,259.44625572563933,208.0370038841394,4250.465477710926,502.4466431747888,25.9948,98.35,102.55,102.25,2019
917,01Y,Apr,326.6396914766098,286.8378724203371,261.2845950275305,207.52923260007705,3985.1047132503422,472.4021727422408,25.9948,98.35,102.55,102.25,2019
918,01Y,May,331.2256293077004,287.3821973854517,263.6845915456703,207.84425804978105,3902.665148414298,435.0100789388647,25.9948,98.35,102.55,102.25,2019
919,01Y,Jun,317.4853119740217,265.25149951807805,264.5301861738231,214.65461086377695,3598.4119900903256,404.96560850631664,25.9948,98.35,102.55,102.25,2019
