,ccg,month,111_111_offered,111_111_answered,amb_sys_made,amb_sys_answered,gp_appt_available,ae_attendances_attendances,population,People,Places,Lives,year
749,01V,Jan,370.42018799143705,293.33428946320697,276.79752588959974,223.66185168228768,4709.747707405787,1029.758687838313,11.6571,97.4,104.2,96.3,2019
750,01V,Feb,332.5052170908767,270.2192970911752,247.20171390424923,198.60696575155228,4205.9345806418405,994.8443437904796,11.6571,97.4,104.2,96.3,2019
751,01V,Mar,338.9342233078625,296.0845445405571,259.44625572563933,208.03700388413935,4546.070635063609,1104.7344536805897,11.6571,97.4,104.2,96.3,2019
752,01V,Apr,348.23369168169074,305.80059262090185,261.28459502753043,207.52923260007705,4053.495294713093,1047.8592445805562,11.6571,97.4,104.2,96.3,2019
753,01V,May,353.1228037596629,306.38090265983027,263.6845915456703,207.84425804978105,4341.903217781438,1059.1828156230968,11.6571,97.4,104.2,96.3,2019
754,01V,Jun,338.4741203484264,282.78715450568257,264.5301861738231,214.65461086377692,4071.252712938896,1011.57234646696,11.6571,97.4,104.2,96.3,2019
755,01V,Jul,343.340434532012,274.6711041040976,277.6742085555523,231.56857596268767,4664.196069348294,1088.7785126661006,11.6571,97.4,104.2,96.3,2019
756,01V,Aug,345.9829177449898,283.1083975629465,267.70945617280967,221.3903523870535,4093.2993626202056,1036.7072427962355,11.6571,97.4,104.2,96.3,2019
757,01V,Sep,330.9425250574766,260.9032484305204,261.81930927768593,216.466007199575,4640.519511713891,1061.2416467217404,11.6571,97.4,104.2,96.3,2019
758,01V,Oct,355.9310898409058,271.5540101807106,279.1208385811668,233.4483659816452,5359.99519606077,1080.3716190133052,11.6571,97.4,104.2,96.3,2019
759,01V,Nov,417.8584611379837,293.5664134787783,291.4171937988898,246.5136320009484,4662.394592136981,1102.5898379528355,11.6571,97.4,104.2,96.3,2019
760,01V,Dec,466.9133122501169,334.016095727944,304.082460398503,255.02346421466328,4070.995359051565,1101.8177762908442,11.6571,97.4,104.2,96.3,2019
761,01W,Jan,370.42018799143705,293.33428946320697,276.7975258895997,223.6618516822877,4197.743295607791,285.5874771683652,29.2905,97.5,103.8,103.4,2019
762,01W,Feb,332.5052170908767,270.2192970911752,247.2017139042492,198.60696575155225,3942.506956180331,262.1669141871938,29.2905,97.5,103.8,103.4,2019
763,01W,Mar,338.9342233078625,296.0845445405571,259.44625572563933,208.0370038841394,4185.247776582851,296.2052542633277,29.2905,97.5,103.8,103.4,2019
764,01W,Apr,348.2336916816908,305.80059262090185,261.2845950275305,207.52923260007705,4023.625407555351,289.8550724637681,29.2905,97.5,103.8,103.4,2019
765,01W,May,353.1228037596629,306.3809026598303,263.68459154567023,207.84425804978105,4107.133712295796,297.63916628258306,29.2905,97.5,103.8,103.4,2019
766,01W,Jun,338.4741203484264,282.7871545056825,264.53018617382315,214.65461086377692,3795.769959543197,292.9960226011847,29.2905,97.5,103.8,103.4,2019
767,01W,Jul,343.34043453201207,274.6711041040976,277.6742085555523,231.56857596268767,4367.354603028285,308.90561786244683,29.2905,97.5,103.8,103.4,2019
768,01W,Aug,345.9829177449898,283.1083975629465,267.70945617280967,221.3903523870535,3784.4693672009694,281.42230416005185,29.2905,97.5,103.8,103.4,2019
769,01W,Sep,330.9425250574765,260.9032484305204,261.819309277686,216.46600719957505,4427.442344787559,293.1667264130008,29.2905,97.5,103.8,103.4,2019
770,01W,Oct,355.93108984090577,271.5540101807106,279.1208385811668,233.4483659816452,5143.169286970177,303.0675474983356,29.2905,97.5,103.8,103.4,2019
771,01W,Nov,417.8584611379839,293.5664134787783,291.4171937988898,246.5136320009484,4516.754579129752,303.6137996961472,29.2905,97.5,103.8,103.4,2019
772,01W,Dec,466.9133122501168,334.016095727944,304.08246039850303,255.02346421466328,3985.6267390450826,278.86174698281013,29.2905,97.5,103.8,103.4,2019
773,01Y,Jan,370.42018799143705,293.33428946320697,276.79752588959974,223.66185168228768,4581.570160185883,496.2146275408928,25.9948,98.35,102.55,102.25,2019
774,01Y,Feb,332.5052170908767,270.2192970911752,247.2017139042492,198.60696575155225,4137.712157816179,434.0098788988567,25.9948,98.35,102.55,102.25,2019
775,01Y,Mar,338.9342233078625,296.0845445405571,259.44625572563933,208.0370038841394,4250.465477710926,502.4466431747888,25.9948,98.35,102.55,102.25,2019
776,01Y,Apr,348.2336916816908,305.80059262090185,261.2845950275305,207.52923260007705,3985.1047132503422,472.4021727422408,25.9948,98.35,102.55,102.25,2019
777,01Y,May,353.12280375966293,306.3809026598303,263.6845915456703,207.84425804978105,3902.665148414298,435.0100789388647,25.9948,98.35,102.55,102.25,2019
778,01Y,Jun,338.4741203484264,282.78715450568257,264.5301861738231,214.65461086377695,3598.4119900903256,404.96560850631664,25.9948,98.35,102.55,102.25,2019
779,01Y,Jul,343.340434532012,274.67110410409765,277.6742085555523,231.56857596268767,4180.451474910366,472.7868650653208,25.9948,98.35,102.55,102.25,2019
780,01Y,Aug,345.9829177449898,283.1083975629465,267.70945617280967,221.3903523870535,3579.1773739363257,400.9263391139766,25.9948,98.35,102.55,102.25,2019
781,01Y,Sep,330.94252505747653,260.9032484305204,261.819309277686,216.46600719957505,3902.934433040454,414.4290396540847,25.9948,98.35,102.55,102.25,2019
782,01Y,Oct,355.93108984090594,271.5540101807106,279.1208385811668,233.4483659816452,4707.018326742272,430.7784633849847,25.9948,98.35,102.55,102.25,2019
783,01Y,Nov,417.8584611379837,293.5664134787783,291.4171937988898,246.5136320009484,4127.017711234555,432.5095788388447,25.9948,98.35,102.55,102.25,2019
784,01Y,Dec,466.9133122501169,334.01609572794393,304.082460398503,255.02346421466328,3709.4341945312135,416.9295397541047,25.9948,98.35,102.55,102.25,2019
785,02E,Jan,370.42018799143705,293.33428946320697,276.79752588959974,223.66185168228773,4294.124926228416,535.3598777111578,21.0108,98.7,102.1,103.0,2019
786,02E,Feb,332.5052170908767,270.2192970911752,247.2017139042493,198.60696575155225,3767.538599196604,494.16574792559584,21.0108,98.7,102.1,103.0,2019
787,02E,Mar,338.9342233078625,296.08454454055715,259.44625572563933,208.0370038841394,3968.863632036857,540.6102535419917,21.0108,98.7,102.1,103.0,2019
788,02E,Apr,348.2336916816908,305.8005926209019,261.28459502753054,207.52923260007705,3652.6929007938775,511.9482845039709,21.0108,98.7,102.1,103.0,2019
789,02E,May,353.1228037596629,306.3809026598303,263.6845915456703,207.84425804978108,3840.5962647781134,560.5589024882103,21.0108,98.7,102.1,103.0,2019
790,02E,Jun,338.4741203484264,282.78715450568257,264.53018617382315,214.65461086377695,3589.915662421231,534.1144464819675,21.0108,98.7,102.1,103.0,2019
791,02E,Jul,343.34043453201207,274.67110410409765,277.6742085555523,231.5685759626877,4104.365373998135,577.5452901231521,21.0108,98.7,102.1,103.0,2019
792,02E,Aug,345.9829177449898,283.1083975629465,267.70945617280967,221.39035238705355,3515.47775429779,533.3757894578496,21.0108,98.7,102.1,103.0,2019
793,02E,Sep,330.9425250574766,260.9032484305204,261.81930927768605,216.46600719957505,4158.290022274259,540.8908820705965,21.0108,98.7,102.1,103.0,2019
794,02E,Oct,355.9310898409059,271.55401018071063,279.1208385811668,233.4483659816452,4884.963923315629,542.3576338332738,21.0108,98.7,102.1,103.0,2019
795,02E,Nov,417.8584611379838,293.5664134787784,291.4171937988898,246.5136320009484,4382.460448911988,532.5904912908989,21.0108,98.7,102.1,103.0,2019
796,02E,Dec,466.9133122501169,334.016095727944,304.08246039850303,255.0234642146633,3937.784377558208,492.24311258744495,21.0108,98.7,102.1,103.0,2019
797,02H,Jan,370.4201879914372,293.3342894632069,276.7975258895997,223.6618516822877,3786.312311835509,355.2867084485213,32.7506,92.7,102.9,97.4,2019
798,02H,Feb,332.5052170908767,270.2192970911752,247.20171390424923,198.60696575155225,3425.7387650913265,328.1309326422144,32.7506,92.7,102.9,97.4,2019
799,02H,Mar,338.9342233078625,296.0845445405571,259.44625572563933,208.0370038841394,3599.934047009826,360.4019243554047,32.7506,92.7,102.9,97.4,2019
800,02H,Apr,348.2336916816908,305.8005926209019,261.2845950275305,207.52923260007705,3276.123185529425,449.4085273026728,32.7506,92.7,102.9,97.4,2019
801,02H,May,353.12280375966293,306.3809026598304,263.6845915456703,207.84425804978105,3608.91098178354,379.3518286687878,32.7506,92.7,102.9,97.4,2019
802,02H,Jun,338.4741203484263,282.7871545056825,264.53018617382315,214.65461086377695,3563.659902414002,376.14578053531847,32.7506,92.7,102.9,97.4,2019
803,02H,Jul,343.34043453201207,274.6711041040976,277.67420855555235,231.56857596268767,3938.09579061147,395.1377990021557,32.7506,92.7,102.9,97.4,2019
804,02H,Aug,345.9829177449898,283.1083975629465,267.70945617280967,221.3903523870535,3450.2879336561773,374.8328274901834,32.7506,92.7,102.9,97.4,2019
805,02H,Sep,330.94252505747653,260.9032484305204,261.819309277686,216.46600719957505,4089.024323218506,373.4282730698064,32.7506,92.7,102.9,97.4,2019
806,02H,Oct,355.93108984090594,271.5540101807106,279.1208385811668,233.4483659816452,4673.380029678846,376.481652244539,32.7506,92.7,102.9,97.4,2019
807,02H,Nov,417.8584611379838,293.5664134787784,291.4171937988898,246.5136320009484,4128.870921448767,375.22976678289865,32.7506,92.7,102.9,97.4,2019
808,02H,Dec,466.9133122501169,334.016095727944,304.08246039850303,255.0234642146633,3537.8588483875105,371.90158348244006,32.7506,92.7,102.9,97.4,2019
809,02P,Jan,344.7892761036455,301.60645835026924,217.7050380486644,154.08310528063657,5253.038486141589,358.7883302698808,24.6998,94.6,101.4,98.4,2019
810,02P,Feb,301.5731077162945,263.4283201077226,196.84318802310244,139.87609325439362,4699.309306148228,318.8689786961838,24.6998,94.6,101.4,98.4,2019
811,02P,Mar,320.6413326913336,290.592411480122,210.42610688420032,149.5414532057855,4909.108575777942,348.66679082421723,24.6998,94.6,101.4,98.4,2019
812,02P,Apr,296.83940210650945,274.77170448837,223.76326885125144,148.96586469078125,4727.730588911652,353.28221281143976,24.6998,94.6,101.4,98.4,2019
813,02P,May,295.40532484559697,272.45591984175127,228.98236920640247,150.9092843397563,4751.8198527923305,349.2335970331744,24.6998,94.6,101.4,98.4,2019
814,02P,Jun,274.488224099585,250.66128053927977,224.2046611675328,147.48970650482931,4531.858557559171,340.4481007943384,24.6998,94.6,101.4,98.4,2019
815,02P,Jul,283.74927827143665,252.76237047968635,241.5660922745997,163.68379236517404,5186.56021506247,371.58195612919945,24.6998,94.6,101.4,98.4,2019
816,02P,Aug,281.00827304164034,253.09379240481005,229.82635011885256,153.4218252170502,4465.015911060009,352.9988097069612,24.6998,94.6,101.4,98.4,2019
817,02P,Sep,263.9369172758369,240.86870063845623,226.53935166097705,152.63119941975503,5087.045239232706,340.9744208455129,24.6998,94.6,101.4,98.4,2019
818,02P,Oct,286.4548484526348,254.68003193323207,244.17402563050385,163.60133445993466,5856.565640207613,360.164859634491,24.6998,94.6,101.4,98.4,2019
819,02P,Nov,326.9842063903984,276.3746193337794,249.7488267533542,153.47679715387648,5133.8877237872375,363.28229378375534,24.6998,94.6,101.4,98.4,2019
820,02P,Dec,365.4145588023789,334.3463588403151,266.45867872686284,155.82280539902027,4575.664580280002,372.5536239159831,24.6998,94.6,101.4,98.4,2019
821,02X,Jan,344.7892761036455,301.60645835026924,217.7050380486644,154.08310528063663,5298.660200953842,478.77877461076,31.2211,90.2,97.5,95.1,2019
822,02X,Feb,301.5731077162946,263.4283201077226,196.84318802310244,139.87609325439365,4712.486107151894,428.7805362399147,31.2211,90.2,97.5,95.1,2019
823,02X,Mar,320.6413326913336,290.592411480122,210.42610688420032,149.5414532057855,4819.336922786193,482.59029950898594,31.2211,90.2,97.5,95.1,2019
824,02X,Apr,296.8394021065095,274.77170448837006,223.76326885125144,148.96586469078125,4581.196690699559,484.7683137365436,31.2211,90.2,97.5,95.1,2019
825,02X,May,295.405324845597,272.45591984175127,228.9823692064025,150.9092843397563,4700.539058521321,499.9183244664666,31.2211,90.2,97.5,95.1,2019
826,02X,Jun,274.48822409958507,250.66128053927977,224.2046611675328,147.4897065048293,4406.0587231071295,491.65468225014496,31.2211,90.2,97.5,95.1,2019
827,02X,Jul,283.74927827143665,252.76237047968635,241.56609227459973,163.68379236517404,5029.675443850473,540.6279727491984,31.2211,90.2,97.5,95.1,2019
828,02X,Aug,281.0082730416404,253.09379240481,229.8263501188526,153.42182521705024,4390.364208820317,505.5235081403282,31.2211,90.2,97.5,95.1,2019
829,02X,Sep,263.93691727583683,240.8687006384562,226.53935166097708,152.63119941975503,5019.425965132555,490.1813196844442,31.2211,90.2,97.5,95.1,2019
830,02X,Oct,286.45484845263485,254.68003193323207,244.17402563050388,163.60133445993466,5719.337243082403,490.1492900634507,31.2211,90.2,97.5,95.1,2019
831,02X,Nov,326.9842063903984,276.37461933377944,249.74882675335417,153.4767971538765,5024.262437902572,494.9537332124749,31.2211,90.2,97.5,95.1,2019
832,02X,Dec,365.41455880237874,334.34635884031513,266.4586787268629,155.82280539902027,4542.825204749352,520.6094596282642,31.2211,90.2,97.5,95.1,2019
833,03F,Jan,344.7892761036454,301.60645835026924,217.7050380486644,154.0831052806366,4738.815832315053,747.9094924174809,26.1061,88.6,94.8,91.9,2019
834,03F,Feb,301.5731077162945,263.4283201077225,196.84318802310244,139.87609325439365,4234.221120734234,697.3849023791374,26.1061,88.6,94.8,91.9,2019
835,03F,Mar,320.6413326913337,290.592411480122,210.42610688420035,149.54145320578553,4606.662810607482,757.3325774435859,26.1061,88.6,94.8,91.9,2019
836,03F,Apr,296.83940210650945,274.77170448837,223.76326885125144,148.96586469078127,4179.904313551238,753.2339185094671,26.1061,88.6,94.8,91.9,2019
837,03F,May,295.40532484559697,272.45591984175127,228.9823692064025,150.90928433975634,4275.016183957006,796.32729515324,26.1061,88.6,94.8,91.9,2019
838,03F,Jun,274.488224099585,250.66128053927972,224.20466116753283,147.4897065048293,4119.72680714469,779.5113019562477,26.1061,88.6,94.8,91.9,2019
839,03F,Jul,283.74927827143665,252.76237047968635,241.5660922745997,163.68379236517407,4634.0127403173965,844.5152665468989,26.1061,88.6,94.8,91.9,2019
840,03F,Aug,281.00827304164034,253.09379240481,229.82635011885256,153.42182521705027,4019.1372897522033,793.2628772585717,26.1061,88.6,94.8,91.9,2019
841,03F,Sep,263.93691727583683,240.8687006384562,226.5393516609771,152.63119941975503,4537.521881859029,792.4967727849046,26.1061,88.6,94.8,91.9,2019
842,03F,Oct,286.4548484526348,254.680031933232,244.17402563050388,163.60133445993466,5194.839520265378,794.0289817322388,26.1061,88.6,94.8,91.9,2019
843,03F,Nov,326.9842063903984,276.3746193337794,249.7488267533542,153.47679715387648,4584.369170423771,774.4167072063617,26.1061,88.6,94.8,91.9,2019
844,03F,Dec,365.41455880237874,334.34635884031513,266.4586787268629,155.8228053990203,4166.191043472598,791.4242265217707,26.1061,88.6,94.8,91.9,2019
845,03H,Jan,344.7892761036454,301.6064583502692,217.7050380486644,154.08310528063657,6217.595197899081,848.996435940724,15.993,96.5,97.1,98.1,2019
846,03H,Feb,301.5731077162945,263.4283201077225,196.84318802310244,139.87609325439362,5549.302819983743,772.1503157631464,15.993,96.5,97.1,98.1,2019
847,03H,Mar,320.6413326913336,290.592411480122,210.42610688420032,149.54145320578553,5840.367660851623,880.1350590883511,15.993,96.5,97.1,98.1,2019
848,03H,Apr,296.8394021065094,274.77170448837,223.76326885125147,148.96586469078125,5610.7672106546615,862.0646532858125,15.993,96.5,97.1,98.1,2019
849,03H,May,295.405324845597,272.45591984175127,228.9823692064025,150.90928433975634,5694.803976739823,908.147314450072,15.993,96.5,97.1,98.1,2019
850,03H,Jun,274.4882240995849,250.66128053927972,224.2046611675328,147.48970650482931,5362.095916963672,877.133746013881,15.993,96.5,97.1,98.1,2019
851,03H,Jul,283.74927827143665,252.76237047968635,241.56609227459967,163.68379236517407,6044.331895204152,950.0406427812168,15.993,96.5,97.1,98.1,2019
852,03H,Aug,281.0082730416404,253.09379240481,229.8263501188526,153.42182521705024,5310.510848496217,893.3908585005939,15.993,96.5,97.1,98.1,2019
853,03H,Sep,263.93691727583683,240.8687006384562,226.53935166097708,152.63119941975506,5726.005127243168,873.194522603639,15.993,96.5,97.1,98.1,2019
854,03H,Oct,286.4548484526348,254.680031933232,244.17402563050385,163.60133445993472,6695.429250297005,892.7030575876946,15.993,96.5,97.1,98.1,2019
855,03H,Nov,326.9842063903984,276.3746193337794,249.7488267533542,153.47679715387648,5675.54555117864,876.1958356781091,15.993,96.5,97.1,98.1,2019
856,03H,Dec,365.41455880237874,334.3463588403151,266.4586787268629,155.82280539902027,5058.9632964421935,914.4000500218846,15.993,96.5,97.1,98.1,2019
857,03L,Jan,344.7892761036453,301.6064583502692,217.7050380486644,154.08310528063663,5246.945144189194,343.23419934579084,26.597,94.7,100.1,95.8,2019
858,03L,Feb,301.5731077162945,263.4283201077225,196.84318802310244,139.87609325439362,4678.723164266647,297.21397150054514,26.597,94.7,100.1,95.8,2019
859,03L,Mar,320.6413326913336,290.592411480122,210.42610688420032,149.54145320578547,4940.106026995526,323.34473812836035,26.597,94.7,100.1,95.8,2019
860,03L,Apr,296.83940210650945,274.77170448837,223.76326885125144,148.96586469078125,4581.005376546227,329.58604353874495,26.597,94.7,100.1,95.8,2019
861,03L,May,295.40532484559697,272.4559198417512,228.9823692064025,150.9092843397563,4710.606459375117,319.5473173666203,26.597,94.7,100.1,95.8,2019
862,03L,Jun,274.4882240995849,250.66128053927977,224.2046611675328,147.4897065048293,4537.316238673535,318.26897770425234,26.597,94.7,100.1,95.8,2019
863,03L,Jul,283.74927827143665,252.76237047968635,241.5660922745997,163.68379236517404,5010.414708425762,336.240929428131,26.597,94.7,100.1,95.8,2019
864,03L,Aug,281.00827304164034,253.09379240481,229.82635011885256,153.4218252170502,4444.44862202504,320.3368800992593,26.597,94.7,100.1,95.8,2019
865,03L,Sep,263.93691727583683,240.8687006384562,226.53935166097708,152.63119941975503,4974.057224499004,320.9384517050795,26.597,94.7,100.1,95.8,2019
866,03L,Oct,286.4548484526348,254.680031933232,244.17402563050385,163.60133445993466,5762.49201037711,317.216227394067,26.597,94.7,100.1,95.8,2019
867,03L,Nov,326.9842063903984,276.3746193337794,249.74882675335417,153.47679715387648,5116.441703951573,325.3750422980035,26.597,94.7,100.1,95.8,2019
868,03L,Dec,365.41455880237874,334.3463588403151,266.45867872686284,155.82280539902027,4573.523329698838,320.6752641275332,26.597,94.7,100.1,95.8,2019
869,03N,Jan,344.7892761036455,301.60645835026924,217.7050380486644,154.0831052806366,5242.913288489902,419.4651184599777,58.6485,94.2,99.2,99.0,2019
870,03N,Feb,301.5731077162945,263.4283201077226,196.84318802310247,139.87609325439365,4746.225393658832,395.150771119466,58.6485,94.2,99.2,99.0,2019
871,03N,Mar,320.6413326913336,290.592411480122,210.42610688420035,149.54145320578553,4994.24537711962,425.7056872724793,58.6485,94.2,99.2,99.0,2019
872,03N,Apr,296.83940210650945,274.77170448837006,223.76326885125144,148.96586469078125,4636.060598310272,409.166474845904,58.6485,94.2,99.2,99.0,2019
873,03N,May,295.405324845597,272.45591984175127,228.9823692064025,150.9092843397563,4758.91114009736,431.3835818477881,58.6485,94.2,99.2,99.0,2019
874,03N,Jun,274.488224099585,250.66128053927977,224.2046611675328,147.48970650482931,4491.777283306478,403.4885802705952,58.6485,94.2,99.2,99.0,2019
875,03N,Jul,283.74927827143665,252.76237047968635,241.56609227459973,163.68379236517404,5101.37514173423,429.3204429780813,58.6485,94.2,99.2,99.0,2019
876,03N,Aug,281.00827304164034,253.09379240481,229.8263501188526,153.42182521705024,4374.911549314987,398.95308490413225,58.6485,94.2,99.2,99.0,2019
877,03N,Sep,263.9369172758369,240.86870063845623,226.53935166097705,152.63119941975503,4978.83151316743,403.9148486321049,58.6485,94.2,99.2,99.0,2019
878,03N,Oct,286.4548484526348,254.68003193323207,244.17402563050388,163.6013344599347,5846.509288387598,438.3743829765467,58.6485,94.2,99.2,99.0,2019
879,03N,Nov,326.9842063903984,276.3746193337794,249.74882675335417,153.47679715387648,5215.683265556664,441.7674791341637,58.6485,94.2,99.2,99.0,2019
880,03N,Dec,365.41455880237874,334.3463588403151,266.4586787268629,155.82280539902027,4647.87675729132,427.25730410837446,58.6485,94.2,99.2,99.0,2019
881,03Q,Jan,344.7892761036454,301.60645835026924,217.7050380486644,154.0831052806366,4279.266449026095,461.0711859950483,36.5128,104.18,99.98,109.26000000000002,2019
882,03Q,Feb,301.57310771629454,263.4283201077226,196.84318802310247,139.87609325439365,3895.3736771762233,431.341885585329,36.5128,104.18,99.98,109.26000000000002,2019
883,03Q,Mar,320.6413326913336,290.592411480122,210.42610688420032,149.5414532057855,4053.893429153612,486.78819482482857,36.5128,104.18,99.98,109.26000000000002,2019
884,03Q,Apr,296.8394021065094,274.77170448837,223.76326885125144,148.96586469078125,3762.899585898644,502.48132161872,36.5128,104.18,99.98,109.26000000000002,2019
885,03Q,May,295.40532484559697,272.4559198417512,228.98236920640247,150.9092843397563,3928.649679016674,509.383010889332,36.5128,104.18,99.98,109.26000000000002,2019
886,03Q,Jun,274.48822409958507,250.66128053927977,224.2046611675328,147.4897065048293,3719.681864989812,508.5476873863413,36.5128,104.18,99.98,109.26000000000002,2019
887,03Q,Jul,283.74927827143665,252.76237047968635,241.56609227459973,163.68379236517404,4084.1020135404574,561.6112705681295,36.5128,104.18,99.98,109.26000000000002,2019
888,03Q,Aug,281.00827304164034,253.09379240481,229.82635011885253,153.4218252170502,3573.2126815801585,550.3275563637957,36.5128,104.18,99.98,109.26000000000002,2019
889,03Q,Sep,263.93691727583683,240.86870063845623,226.53935166097708,152.63119941975503,4022.205911351636,516.6544335137268,36.5128,104.18,99.98,109.26000000000002,2019
890,03Q,Oct,286.4548484526348,254.6800319332321,244.17402563050388,163.6013344599347,4670.389562016608,523.5972042680924,36.5128,104.18,99.98,109.26000000000002,2019
891,03Q,Nov,326.9842063903984,276.3746193337794,249.74882675335417,153.47679715387648,4137.644880699371,496.38756819526304,36.5128,104.18,99.98,109.26000000000002,2019
892,03Q,Dec,365.4145588023788,334.3463588403151,266.4586787268629,155.82280539902027,3731.212068096668,498.0582152012445,36.5128,104.18,99.98,109.26000000000002,2019
893,03R,Jan,344.7892761036455,301.60645835026924,217.7050380486644,154.0831052806366,6034.369163429697,617.745465378754,34.9092,92.1,98.3,97.2,2019
894,03R,Feb,301.57310771629454,263.4283201077226,196.84318802310244,139.87609325439365,5426.850228593036,567.0997903131553,34.9092,92.1,98.3,97.2,2019
895,03R,Mar,320.6413326913337,290.59241148012205,210.42610688420032,149.54145320578553,5616.485052650877,630.5501128642306,34.9092,92.1,98.3,97.2,2019
896,03R,Apr,296.83940210650945,274.77170448837006,223.76326885125144,148.96586469078125,5246.496625531378,639.0292530335843,34.9092,92.1,98.3,97.2,2019
897,03R,May,295.405324845597,272.45591984175127,228.9823692064025,150.9092843397563,5471.136548531619,639.8886253480458,34.9092,92.1,98.3,97.2,2019
898,03R,Jun,274.488224099585,250.66128053927977,224.2046611675328,147.4897065048293,5099.056982113598,627.8287672017692,34.9092,92.1,98.3,97.2,2019
899,03R,Jul,283.74927827143665,252.76237047968635,241.56609227459973,163.68379236517407,5716.029012409336,683.5733846665063,34.9092,92.1,98.3,97.2,2019
900,03R,Aug,281.0082730416404,253.09379240481,229.8263501188526,153.42182521705024,5011.973920914831,634.6178084860152,34.9092,92.1,98.3,97.2,2019
901,03R,Sep,263.9369172758369,240.86870063845623,226.53935166097705,152.63119941975503,5573.459145440171,634.1308308411536,34.9092,92.1,98.3,97.2,2019
902,03R,Oct,286.45484845263485,254.68003193323207,244.1740256305039,163.60133445993466,6568.526348355162,644.6151730775841,34.9092,92.1,98.3,97.2,2019
903,03R,Nov,326.9842063903984,276.3746193337794,249.74882675335425,153.47679715387648,5892.572731543548,631.6386511292153,34.9092,92.1,98.3,97.2,2019
904,03R,Dec,365.4145588023788,334.34635884031513,266.4586787268629,155.82280539902027,5292.759501793224,650.1724473777687,34.9092,92.1,98.3,97.2,2019
905,04C,Jan,912.6893294402046,758.5739089655481,228.88246939733003,173.2040924406785,5121.958027903238,852.9245920309962,35.8238,92.6,96.7,91.6,2019
906,04C,Feb,823.5028109804097,680.2740077825357,205.26847534014811,155.49803979413397,4790.027858574467,789.6705542125626,35.8238,92.6,96.7,91.6,2019
907,04C,Mar,868.1658562184916,748.5526381902534,219.5646050442868,166.50087258484157,5006.811114398808,894.6287105220553,35.8238,92.6,96.7,91.6,2019
908,04C,Apr,905.6548998152068,772.0286513435202,213.9076872769666,162.5022658771344,4647.80397389445,869.3661755592651,35.8238,92.6,96.7,91.6,2019
909,04C,May,901.3560817110412,765.7199962036411,215.32386048594623,163.80070233305375,4827.433158961361,893.2329903583651,35.8238,92.6,96.7,91.6,2019
910,04C,Jun,826.2942513077899,691.3560258822347,218.4983099222316,166.03770064119882,4629.603782959932,837.6274990369532,35.8238,92.6,96.7,91.6,2019
911,04C,Jul,881.5089409833687,725.718656312284,234.58381612806917,180.9613894536304,5001.116576130952,887.3988800741407,35.8238,92.6,96.7,91.6,2019
912,04C,Aug,901.3560817110412,750.2275023866815,221.80826769694477,170.82714289776362,4516.382963281394,897.196835623245,35.8238,92.6,96.7,91.6,2019
913,04C,Sep,831.4863303167168,679.3249180712264,220.1588424300155,169.0111090180133,5104.902327502945,889.2970594967592,35.8238,92.6,96.7,91.6,2019
914,04C,Oct,864.8440422289093,738.0009937527566,237.2495539332073,181.42456139727312,5618.080717288507,882.4580306946779,35.8238,92.6,96.7,91.6,2019
915,04C,Nov,1027.3896124922535,838.8278183777265,241.16929923084575,183.55826236546912,5169.970801534176,901.4119105175888,35.8238,92.6,96.7,91.6,2019
916,04C,Dec,1261.3402263299818,1042.7425342928443,261.9598326627522,197.6322472525129,4566.8801188037005,927.7910216113312,35.8238,92.6,96.7,91.6,2019
917,05W,Jan,1101.6834153806722,1029.160101623105,228.88246939733,173.2040924406785,4216.114951713947,827.5724290786826,26.5294,97.85,102.1,99.5,2019
918,05W,Feb,1007.4106463018388,902.131220457304,205.26847534014811,155.49803979413394,3736.307643595408,788.1444736782589,26.5294,97.85,102.1,99.5,2019
919,05W,Mar,1072.8097883857156,991.8053178737551,219.5646050442868,166.50087258484157,3940.609286301236,860.5170113157478,26.5294,97.85,102.1,99.5,2019
920,05W,Apr,1114.8386318574865,1036.8119897170686,213.90768727696664,162.5022658771344,3667.855285079949,869.2997203102973,26.5294,97.85,102.1,99.5,2019
921,05W,May,1018.3419150075013,949.0602878316132,215.32386048594623,163.80070233305375,3742.677934668707,875.7830934736556,26.5294,97.85,102.1,99.5,2019
922,05W,Jun,969.7920043423522,883.3218994775608,218.4983099222316,166.03770064119882,3609.957254969958,847.9648993192459,26.5294,97.85,102.1,99.5,2019
923,05W,Jul,1029.1977956531246,925.0491907091756,234.5838161280692,180.9613894536304,3992.815517878279,908.4638175005842,26.5294,97.85,102.1,99.5,2019
924,05W,Aug,1030.9317210340228,939.3352280865756,221.8082676969447,170.82714289776362,3417.7553959003976,867.8673471695553,26.5294,97.85,102.1,99.5,2019
925,05W,Sep,953.621265463976,891.3130338417002,220.1588424300155,169.0111090180133,4022.970741893899,856.4083620436196,26.5294,97.85,102.1,99.5,2019
926,05W,Oct,1015.2510045459,959.501534147022,237.24955393320727,181.42456139727312,4688.986558308895,879.5524964756082,26.5294,97.85,102.1,99.5,2019
927,05W,Nov,1143.3730125822672,1065.7233107420448,241.1692992308458,183.5582623654691,4168.469697769267,884.0757800779513,26.5294,97.85,102.1,99.5,2019
928,05W,Dec,1372.7034912210604,1225.4329159347742,261.9598326627522,197.6322472525129,3628.7288819196815,882.9449591773655,26.5294,97.85,102.1,99.5,2019
