,111_111_offered,111_111_answered,amb_sys_made,amb_sys_answered,gp_appt_attended,gp_appt_available,ae_attendances_attendances,population,People,Places,Lives,year,month,ccg
854,403.2885927383371,372.28629851135145,173.08221938494816,110.91357982893452,3225.147016107375,3708.697105714583,479.71369537933714,18.2463,100.3,98.9,99.6,2018.0,Mar,99G
855,391.95598894054615,361.00755897132865,153.5969393900526,98.08887670640657,3105.122682406844,3430.3941072984658,451.9272400431868,18.2463,100.3,98.9,99.6,2018.0,Apr,99G
856,378.1234992944864,350.222792475931,167.9191329139926,108.89359549398628,3284.391904112066,3586.809380531943,505.6367592333788,18.2463,100.3,98.9,99.6,2018.0,May,99G
857,381.7589489890454,354.4684604956581,164.81997886585285,106.51226021434948,3062.3286121260303,3380.246954177011,476.1513293105999,18.2463,100.3,98.9,99.6,2018.0,Jun,99G
858,347.2444327756164,321.46693080650164,181.2549360213503,117.2062949287813,3082.4880832019944,3429.517217189238,498.0187764094638,18.2463,100.3,98.9,99.6,2018.0,Jul,99G
859,381.12514022483714,353.7365443826528,167.23224057769272,108.01300602967764,3074.345352670043,3349.8846341450044,464.9709804179477,18.2463,100.3,98.9,99.6,2018.0,Aug,99G
860,363.17636107597207,335.5252166026208,164.9469400085813,106.34460639766966,3095.520129843004,3435.984281744792,475.932106783293,18.2463,100.3,98.9,99.6,2018.0,Sep,99G
861,382.772036183975,350.9201136119531,169.74542012093212,108.19368150202192,3772.439990862622,4220.417290080728,478.06952642453535,18.2463,100.3,98.9,99.6,2018.0,Oct,99G
862,390.08759577058026,362.1381005799938,172.08443501965945,108.67548276160667,3575.420274215811,4004.7023232107326,471.7120731326351,18.2463,100.3,98.9,99.6,2018.0,Nov,99G
863,474.3776404038476,438.1936654175717,177.35657785680473,109.08566491503694,2860.57995319599,3200.9229268399617,471.931295659942,18.2463,100.3,98.9,99.6,2018.0,Dec,99G
864,200.24398819200056,190.20523401793366,1303.993531266723,1063.6555729567349,3206.4674845788813,3572.6708247715774,459.9609549069505,200.8447,103.65714285714289,96.35714285714286,94.58571428571427,2018.0,Jan,A3A8R
865,208.8544116545433,196.0675457195568,1220.635510611096,1005.8283035369795,2857.6706281022107,3212.1833436481024,407.84367225025113,200.8447,103.65714285714289,96.35714285714286,94.58571428571427,2018.0,Feb,A3A8R
866,184.97750044314375,175.78785074285028,1359.1805013896933,1126.873453440758,3021.842249260249,3396.420219204191,457.3091547847665,200.8447,103.65714285714289,96.35714285714286,94.58571428571427,2018.0,Mar,A3A8R
867,202.26863575667343,191.9762014800188,1158.7377797754648,946.987347780066,2846.06962493907,3157.758208207635,429.9771913324076,200.8447,103.65714285714289,96.35714285714286,94.58571428571427,2018.0,Apr,A3A8R
868,199.14411206201447,187.98508153475953,1271.5162783095484,1048.0809503191542,3108.6107823607,3456.4666132589014,452.2090948877417,200.8447,103.65714285714289,96.35714285714286,94.58571428571427,2018.0,May,A3A8R
869,232.33379949716726,219.3346526095595,1261.5915818457424,1042.8082097592064,3073.427366739966,3426.612701256244,438.034361872631,200.8447,103.65714285714289,96.35714285714286,94.58571428571427,2018.0,Jun,A3A8R
870,209.92631159480896,197.83558293737,1365.3569158161,1127.4549479287402,3156.7703292143915,3553.810481431673,448.9514535359908,200.8447,103.65714285714289,96.35714285714286,94.58571428571427,2018.0,Jul,A3A8R
871,166.57148533170158,151.82377229770066,1197.3600150245604,981.4762573443148,2843.0959796946454,3255.092118437778,391.2716641265615,200.8447,103.65714285714289,96.35714285714286,94.58571428571427,2018.0,Aug,A3A8R
872,182.83778461667148,171.70978372842302,1208.6991575402155,1003.4158872152152,2995.463298978165,3380.4675951120444,409.3110746761055,200.8447,103.65714285714289,96.35714285714286,94.58571428571427,2018.0,Sep,A3A8R
873,195.74327826425096,182.63364679277075,1246.268416284046,1013.7570594609548,3675.868709042405,4148.284719487246,421.5924044796801,200.8447,103.65714285714289,96.35714285714286,94.58571428571427,2018.0,Oct,A3A8R
874,216.45081996189097,203.96853887605693,1268.7188183403364,1031.665518084086,3493.3509445698705,3953.975384961615,424.8249518160051,200.8447,103.65714285714289,96.35714285714286,94.58571428571427,2018.0,Nov,A3A8R
875,252.1351073740059,239.6329104029133,1358.7875997086242,1094.4354906516908,2831.7501034381294,3195.737801395805,424.5124715762975,200.8447,103.65714285714289,96.35714285714286,94.58571428571427,2018.0,Dec,A3A8R
876,263.4798086407329,239.17108469739304,862.4391744385252,653.7674466294418,3461.118901252406,3737.757185738888,348.1357866058147,93.7795,102.6,99.33333333333331,102.55,2018.0,Jan,B2M3M
877,342.0509375907452,302.39670075998674,796.7326153175749,607.2730069081606,3071.054974701294,3333.052532803011,323.81277358058,93.7795,102.6,99.33333333333331,102.55,2018.0,Feb,B2M3M
878,354.1180369991229,318.4235921472925,877.2551918007787,675.5727962883059,3154.196812736259,3419.5426505792843,354.1498941666356,93.7795,102.6,99.33333333333331,102.55,2018.0,Mar,B2M3M
879,329.55090092600466,296.7051597556075,760.1924202485573,575.8509170294485,3011.617677637437,3245.986596217724,344.8301601096188,93.7795,102.6,99.33333333333331,102.55,2018.0,Apr,B2M3M
880,354.118036999123,318.4235921472925,831.6408269285816,636.3966488800409,3155.902942540747,3413.2193069914,369.3344494265804,93.7795,102.6,99.33333333333331,102.55,2018.0,May,B2M3M
881,349.9705215486013,310.5579786875196,811.0060622631597,626.6773756680667,3130.3682945220794,3348.844896805805,369.249142936356,93.7795,102.6,99.33333333333331,102.55,2018.0,Jun,B2M3M
882,267.92791805161386,245.66150016532464,882.8603287036841,679.8620931255903,3156.6408280567675,3477.145858103317,376.8947371227187,93.7795,102.6,99.33333333333331,102.55,2018.0,Jul,B2M3M
883,342.0509375907452,302.39670075998674,802.0814197401645,617.6502001529452,3094.1945900840356,3285.5688076818496,342.87877414573546,93.7795,102.6,99.33333333333331,102.55,2018.0,Aug,B2M3M
884,354.1180369991229,318.4235921472925,812.9157392415125,624.3490223051981,3130.36829452208,3401.6069610096024,351.7933023741863,93.7795,102.6,99.33333333333331,102.55,2018.0,Sep,B2M3M
885,284.9319796313175,263.0221231905161,829.3381068137447,627.9291326136089,3817.2580906647772,4205.695274553607,363.6615678266572,93.7795,102.6,99.33333333333331,102.55,2018.0,Oct,B2M3M
886,239.55175388443263,215.67610501500536,843.876430655656,633.9785791490618,3585.6338718472302,3968.2553223252417,361.25165947781767,93.7795,102.6,99.33333333333331,102.55,2018.0,Nov,B2M3M
887,327.8191519005535,291.68355689047803,900.393470357285,677.7131724989429,2789.106361198343,3053.759083808295,358.8630777515342,93.7795,102.6,99.33333333333331,102.55,2018.0,Dec,B2M3M
888,291.82629238635934,270.40773148704477,1149.918899251367,871.6899288392555,4252.878007781692,4766.137016443987,523.8233163317046,137.0653,93.68,98.58,91.62,2018.0,Jan,D2P2L
889,263.5317540955283,233.3953952876373,1062.3101537567663,809.6973425442142,3728.011393109708,4226.459942815577,464.86601641699247,137.0653,93.68,98.58,91.62,2018.0,Feb,D2P2L
890,255.02985348368748,227.33286687386902,1169.6735890677048,900.7637283844076,3857.139626148996,4386.77768917443,497.0258701509426,137.0653,93.68,98.58,91.62,2018.0,Mar,D2P2L
891,257.2020332223559,226.93016417276573,1013.589893664743,767.8012227059312,3714.842487485892,4149.328823560741,482.53642606845057,137.0653,93.68,98.58,91.62,2018.0,Apr,D2P2L
892,247.64191461373449,222.18686664349835,1108.8544359047758,848.5288651733879,3930.455045879592,4389.7178935879465,517.4613851937726,137.0653,93.68,98.58,91.62,2018.0,May,D2P2L
893,280.07538724405924,246.3333506412233,1081.3414163508796,835.569834224089,3768.96544661988,4278.712409340657,503.0959695852998,137.0653,93.68,98.58,91.62,2018.0,Jun,D2P2L
894,245.15433010507394,222.405254195106,1177.1471049382455,906.4827908341202,3890.1341572178835,4398.494732072961,516.1116635647388,137.0653,93.68,98.58,91.62,2018.0,Jul,D2P2L
895,240.5752031518864,218.6397418029488,1069.4418929868862,823.533600203927,3669.6294731250296,4121.633994891486,467.9740240600648,137.0653,93.68,98.58,91.62,2018.0,Aug,D2P2L
896,240.5752031518864,218.6397418029488,1083.8876523220165,832.4653630735976,3674.5630446074492,4144.732474229437,476.2912276119485,137.0653,93.68,98.58,91.62,2018.0,Sep,D2P2L
897,300.1752682542122,270.9958038289346,1105.7841424183264,837.2388434848119,4663.146175765112,5244.57320707721,495.4572747442277,137.0653,93.68,98.58,91.62,2018.0,Oct,D2P2L
898,291.3852836574363,266.3231872961117,1125.1685742075413,845.3047721987491,4314.296424218728,4896.155336179178,498.5215076317638,137.0653,93.68,98.58,91.62,2018.0,Nov,D2P2L
899,220.41638436452658,206.55238248307643,1200.5246271430467,903.6175633319236,3426.614905450176,3930.608257523968,510.6252275375314,137.0653,93.68,98.58,91.62,2018.0,Dec,D2P2L
900,364.65227563408723,329.94951220483824,347.426005161033,266.26377532883043,3730.140452805083,3972.596282694097,372.4309015025716,74.2527,107.5,101.5222222222222,107.62222222222222,2018.0,Jan,D4U1Y
901,277.6835809912208,229.05390593970378,319.37535645141907,242.7168823064549,3297.3346423766407,3535.992630571009,332.5535637087944,74.2527,107.5,101.5222222222222,107.62222222222222,2018.0,Feb,D4U1Y
902,236.7795956535875,215.65697475724178,373.46645967975,288.28895646369506,3432.6428533911894,3685.051183323973,377.9391187121815,74.2527,107.5,101.5222222222222,107.62222222222222,2018.0,Mar,D4U1Y
903,260.7036055131131,228.6808757744139,347.88891247471275,247.70912029707912,3470.8906208124417,3709.346596150712,364.0945043075874,74.2527,107.5,101.5222222222222,107.62222222222222,2018.0,Apr,D4U1Y
904,271.39988196905057,234.78555081860245,376.0597636359452,272.61404527284685,3623.989430687369,3869.192635419318,391.4605125470185,74.2527,107.5,101.5222222222222,107.62222222222222,2018.0,May,D4U1Y
905,293.31839661868605,248.66613397059245,365.1443580293959,267.5450823131044,3399.115596396006,3714.774008217883,386.8815544754601,74.2527,107.5,101.5222222222222,107.62222222222222,2018.0,Jun,D4U1Y
906,289.22105610476086,265.10751648752876,402.8853703386385,299.2478395527446,3568.127047563081,3855.469228728383,391.4201099757988,74.2527,107.5,101.5222222222222,107.62222222222222,2018.0,Jul,D4U1Y
907,283.8322880066884,240.19019333058787,368.7146265923628,268.5271619178174,3399.115596396006,3691.300114339276,353.9669264551996,74.2527,107.5,101.5222222222222,107.62222222222222,2018.0,Aug,D4U1Y
908,283.8322880066884,240.19019333058787,366.620034935436,266.64228517648024,3354.8986298540085,3642.3456655448217,364.8621531607605,74.2527,107.5,101.5222222222222,107.62222222222222,2018.0,Sep,D4U1Y
