,ccg,month,year,ae_attendances_attendances,population,gp_appt_available,amb_sys_made,amb_sys_answered,111_111_offered,111_111_answered,People,Lives,Places
706,01E,Jun,2019,654.6834097663708,20.2562,2849.3498286944246,265.6376043415752,215.55323199772235,400.41779144263086,334.53963256909856,105.06666666666666,105.93333333333332,103.1
707,01E,Jul,2019,707.3828409471136,20.2562,3389.3326487692657,278.83665231185216,232.53800501655397,406.1746829173807,324.9382752372756,105.06666666666666,105.93333333333332,103.1
708,01E,Aug,2019,666.1483653827228,20.2562,2890.966716363385,268.83018390423763,222.31717174912566,409.3007632539676,334.91966586491895,105.06666666666666,105.93333333333332,103.1
709,01E,Sep,2019,665.8531304741472,20.2562,3445.5623463433417,262.91537874316424,217.37221148779201,391.5078495264294,308.650783726729,105.06666666666666,105.93333333333332,103.1
710,01E,Oct,2019,681.4513748105576,20.2562,4139.029038022926,280.2893384492305,234.4256645102533,421.0695362858242,321.2507263539605,105.06666666666666,105.93333333333332,103.1
711,01E,Nov,2019,677.8593500895546,20.2562,3737.3248684353434,292.63717061694626,247.5456264157446,494.33014840913154,347.2915885146582,105.06666666666666,105.93333333333332,103.1
712,01E,Dec,2019,696.7543842383923,20.2562,3142.8895844235344,305.3554585618158,256.0910838370561,552.3624585947593,395.1439100277301,105.06666666666666,105.93333333333332,103.1
713,01G,Jan,2019,349.5507936754232,25.4408,1978.0431432973805,277.95629953805417,224.59818035452201,438.2102638411804,347.01698381058156,91.0,91.5,98.0
714,01G,Feb,2019,324.33627632007693,25.4408,1791.2565642589857,248.23658887650336,199.43840569153272,393.35652762351697,319.67174930551977,91.0,91.5,98.0
715,01G,Mar,2019,360.2184740949928,25.4408,1886.182824439483,260.53239073843906,208.9079213434974,400.96209719535426,350.2705591883469,91.0,91.5,98.0
716,01G,Apr,2019,347.766381677968,25.4408,1801.830131127952,262.3784259875144,208.39802434685316,411.9634481524252,361.7647275161269,91.0,91.5,98.0
717,01G,May,2019,356.3781091439477,25.4408,1832.9612276343512,264.7884697512452,208.71436860599573,417.7473097320397,362.4512392763185,91.0,91.5,98.0
718,01G,Jun,2019,342.21918785979176,25.4408,4258.356655451086,265.6376043415752,215.55323199772232,400.41779144263086,334.5396325690986,91.0,91.5,98.0
719,01G,Jul,2019,513.0572408335531,25.4408,5004.638218923933,278.83665231185216,232.53800501655397,406.1746829173808,324.9382752372756,91.0,91.5,98.0
720,01G,Aug,2019,480.27836827160303,25.4408,4207.886544448288,268.8301839042376,222.3171717491257,409.30076325396766,334.91966586491895,91.0,91.5,98.0
721,01G,Sep,2019,486.2134777413999,25.4408,5192.997075563661,262.91537874316424,217.37221148779201,391.5078495264294,308.65078372672906,91.0,91.5,98.0
722,01G,Oct,2019,510.0314987509116,25.4408,5746.871167573347,280.2893384492305,234.42566451025328,421.0695362858242,321.25072635396054,91.0,91.5,98.0
723,01G,Nov,2019,533.7719366300992,25.4408,5177.195685670262,292.6371706169462,247.5456264157446,494.3301484091316,347.29158851465826,91.0,91.5,98.0
724,01G,Dec,2019,518.6432262168914,25.4408,4510.746517405113,305.35545856181574,256.09108383705603,552.3624585947595,395.14391002773016,91.0,91.5,98.0
725,01J,Jan,2019,1368.1459574589749,14.9571,5257.369409845492,277.95629953805417,224.59818035452204,438.21026384118034,347.01698381058156,93.5,87.4,104.5
726,01J,Feb,2019,1260.2257257864449,14.9571,4747.243783888588,248.2365888765034,199.43840569153275,393.35652762351685,319.67174930551977,93.5,87.4,104.5
727,01J,Mar,2019,1355.963788221124,14.9571,5010.062110970709,260.53239073843906,208.90792134349743,400.9620971953542,350.27055918834685,93.5,87.4,104.5
728,01J,Apr,2019,1202.76229077409,14.9571,4531.225972949302,262.3784259875144,208.39802434685316,411.9634481524252,361.76472751612687,93.5,87.4,104.5
729,01J,May,2019,1388.7596128303162,14.9571,4705.3907508808525,264.7884697512452,208.71436860599573,417.7473097320397,362.45123927631846,93.5,87.4,104.5
730,01J,Jun,2019,1301.7023779272995,14.9571,4522.801880043591,265.63760434157524,215.55323199772232,400.41779144263086,334.53963256909856,93.5,87.4,104.5
731,01J,Jul,2019,1442.8685455046482,14.9571,5019.555929959684,278.83665231185216,232.53800501655397,406.17468291738066,324.93827523727555,93.5,87.4,104.5
732,01J,Aug,2019,1356.728837696499,14.9571,4179.352949435385,268.8301839042376,222.3171717491257,409.30076325396766,334.91966586491895,93.5,87.4,104.5
733,01J,Sep,2019,1354.025081485719,14.9571,4800.328940770603,262.91537874316424,217.37221148779204,391.5078495264294,308.65078372672906,93.5,87.4,104.5
734,01J,Oct,2019,1457.7732104313022,14.9571,5830.809448355631,280.2893384492305,234.4256645102533,421.0695362858242,321.2507263539605,93.5,87.4,104.5
735,01J,Nov,2019,1362.1105091121772,14.9571,5011.8672737362185,292.63717061694626,247.5456264157446,494.3301484091315,347.2915885146582,93.5,87.4,104.5
736,01J,Dec,2019,1460.369210151379,14.9571,4410.012636139359,305.3554585618158,256.0910838370561,552.3624585947593,395.1439100277301,93.5,87.4,104.5
737,01K,Jan,2019,289.6388780900891,33.0572,4909.127209806033,277.95629953805417,224.59818035452204,438.21026384118034,347.0169838105815,99.412213740458,103.99923664122136,102.86106870229008
738,01K,Feb,2019,269.688723340777,33.0572,4330.342557748388,248.23658887650336,199.43840569153275,393.35652762351685,319.67174930551977,99.412213740458,103.99923664122136,102.86106870229008
739,01K,Mar,2019,301.81389700054547,33.0572,4516.232469779655,260.5323907384391,208.90792134349746,400.9620971953542,350.2705591883469,99.412213740458,103.99923664122136,102.86106870229008
740,01K,Apr,2019,309.2273986143382,33.0572,4146.630688624566,262.3784259875144,208.3980243468532,411.9634481524252,361.7647275161268,99.412213740458,103.99923664122136,102.86106870229008
741,01K,May,2019,318.2682542409147,33.0572,4315.126507992207,264.7884697512452,208.71436860599573,417.7473097320397,362.4512392763185,99.412213740458,103.99923664122136,102.86106870229008
742,01K,Jun,2019,315.61626992378564,33.0572,4073.8175042048324,265.63760434157524,215.55323199772235,400.41779144263086,334.5396325690986,99.412213740458,103.99923664122136,102.86106870229008
743,01K,Jul,2019,336.68146353370884,33.0572,4645.614268601091,278.8366523118522,232.538005016554,406.17468291738066,324.93827523727555,99.412213740458,103.99923664122136,102.86106870229008
744,01K,Aug,2019,320.64901288924653,33.0572,4140.550318841281,268.83018390423763,222.3171717491257,409.3007632539676,334.91966586491895,99.412213740458,103.99923664122136,102.86106870229008
745,01K,Sep,2019,305.4302392511761,33.0572,4617.118207228682,262.91537874316424,217.37221148779204,391.5078495264294,308.65078372672906,99.412213740458,103.99923664122136,102.86106870229008
746,01K,Oct,2019,306.3945971846776,33.0572,5289.407451326791,280.2893384492305,234.42566451025334,421.0695362858242,321.25072635396054,99.412213740458,103.99923664122136,102.86106870229008
747,01K,Nov,2019,308.41372160794634,33.0572,4709.322023643866,292.63717061694626,247.54562641574464,494.33014840913154,347.2915885146582,99.412213740458,103.99923664122136,102.86106870229008
748,01K,Dec,2019,298.1071461936491,33.0572,4107.849424633665,305.3554585618158,256.0910838370561,552.3624585947595,395.1439100277301,99.412213740458,103.99923664122136,102.86106870229008
749,01V,Jan,2019,1029.758687838313,11.6159,4726.452534887525,277.95629953805417,224.59818035452204,438.21026384118034,347.01698381058156,97.4,96.3,104.2
750,01V,Feb,2019,994.8443437904796,11.6159,4220.852452242185,248.2365888765034,199.43840569153275,393.3565276235169,319.67174930551977,97.4,96.3,104.2
751,01V,Mar,2019,1104.7344536805897,11.6159,4562.19492247695,260.5323907384391,208.90792134349746,400.9620971953542,350.2705591883469,97.4,96.3,104.2
752,01V,Apr,2019,1047.8592445805562,11.6159,4067.8724851281436,262.3784259875144,208.3980243468532,411.9634481524252,361.76472751612687,97.4,96.3,104.2
753,01V,May,2019,1059.1828156230968,11.6159,4357.303351440698,264.7884697512452,208.71436860599576,417.7473097320397,362.4512392763185,97.4,96.3,104.2
754,01V,Jun,2019,1011.57234646696,11.6159,4085.6928864745737,265.63760434157524,215.55323199772232,400.41779144263086,334.53963256909856,97.4,96.3,104.2
755,01V,Jul,2019,1088.7785126661006,11.6159,4680.739331433639,278.8366523118522,232.53800501655397,406.1746829173807,324.9382752372756,97.4,96.3,104.2
756,01V,Aug,2019,1036.7072427962355,11.6159,4107.817732590674,268.83018390423763,222.31717174912572,409.30076325396766,334.91966586491895,97.4,96.3,104.2
757,01V,Sep,2019,1061.2416467217404,11.6159,4656.978796305065,262.9153787431643,217.37221148779204,391.5078495264294,308.65078372672906,97.4,96.3,104.2
758,01V,Oct,2019,1080.3716190133052,11.6159,5379.006361969369,280.2893384492305,234.4256645102533,421.0695362858242,321.25072635396054,97.4,96.3,104.2
759,01V,Nov,2019,1102.5898379528355,11.6159,4678.931464630377,292.63717061694626,247.54562641574464,494.33014840913154,347.2915885146582,97.4,96.3,104.2
760,01V,Dec,2019,1101.8177762908442,11.6159,4085.4346197883933,305.35545856181574,256.0910838370561,552.3624585947595,395.14391002773016,97.4,96.3,104.2
761,01W,Jan,2019,285.5874771683652,29.1775,4214.000514094765,277.95629953805417,224.59818035452204,438.2102638411804,347.01698381058156,97.5,103.4,103.8
762,01W,Feb,2019,262.1669141871938,29.1775,3957.775683317625,248.23658887650336,199.4384056915327,393.3565276235169,319.67174930551977,97.5,103.4,103.8
763,01W,Mar,2019,296.2052542633277,29.1775,4201.4566018336045,260.53239073843906,208.90792134349743,400.96209719535426,350.27055918834697,97.5,103.4,103.8
764,01W,Apr,2019,289.8550724637681,29.1775,4039.208294062206,262.3784259875144,208.3980243468532,411.9634481524252,361.76472751612687,97.5,103.4,103.8
765,01W,May,2019,297.63916628258306,29.1775,4123.040013709194,264.7884697512452,208.71436860599573,417.7473097320397,362.4512392763185,97.5,103.4,103.8
766,01W,Jun,2019,292.9960226011847,29.1775,3810.470396709794,265.6376043415752,215.55323199772232,400.4177914426309,334.5396325690986,97.5,103.4,103.8
767,01W,Jul,2019,308.90561786244683,29.1775,4384.26870019707,278.83665231185216,232.53800501655397,406.1746829173807,324.9382752372756,97.5,103.4,103.8
768,01W,Aug,2019,281.42230416005185,29.1775,3799.1260388998376,268.8301839042376,222.3171717491257,409.30076325396766,334.919665864919,97.5,103.4,103.8
769,01W,Sep,2019,293.1667264130008,29.1775,4444.5891526004625,262.91537874316424,217.37221148779201,391.5078495264295,308.65078372672906,97.5,103.4,103.8
770,01W,Oct,2019,303.0675474983356,29.1775,5163.087995887242,280.2893384492305,234.4256645102533,421.06953628582426,321.25072635396054,97.5,103.4,103.8
771,01W,Nov,2019,303.6137996961472,29.1775,4534.247279581869,292.63717061694626,247.5456264157446,494.3301484091316,347.2915885146582,97.5,103.4,103.8
772,01W,Dec,2019,278.86174698281013,29.1775,4001.0624625139235,305.3554585618158,256.0910838370561,552.3624585947595,395.1439100277301,97.5,103.4,103.8
773,01Y,Jan,2019,496.2146275408928,25.8613,4605.220928568943,277.9562995380541,224.59818035452204,438.21026384118034,347.0169838105815,95.80875,99.04375,101.81375
774,01Y,Feb,2019,434.0098788988567,25.8613,4159.0716630641155,248.2365888765034,199.43840569153272,393.35652762351685,319.67174930551977,95.80875,99.04375,101.81375
775,01Y,Mar,2019,502.4466431747888,25.8613,4272.407032902445,260.5323907384391,208.90792134349743,400.96209719535426,350.27055918834685,95.80875,99.04375,101.81375
776,01Y,Apr,2019,472.4021727422408,25.8613,4005.676435446014,262.3784259875144,208.39802434685316,411.96344815242514,361.76472751612687,95.80875,99.04375,101.81375
777,01Y,May,2019,435.0100789388647,25.8613,3922.8113049227995,264.7884697512452,208.71436860599573,417.7473097320397,362.4512392763185,95.80875,99.04375,101.81375
778,01Y,Jun,2019,404.96560850631664,25.8613,3616.987545096341,265.63760434157524,215.55323199772235,400.41779144263086,334.5396325690986,95.80875,99.04375,101.81375
779,01Y,Jul,2019,472.7868650653208,25.8613,4202.031607073117,278.83665231185216,232.53800501655397,406.1746829173807,324.93827523727555,95.80875,99.04375,101.81375
780,01Y,Aug,2019,400.9263391139766,25.8613,3597.6536369014707,268.83018390423763,222.3171717491257,409.30076325396766,334.91966586491895,95.80875,99.04375,101.81375
781,01Y,Sep,2019,414.4290396540847,25.8613,3923.081979637528,262.9153787431643,217.37221148779201,391.5078495264294,308.65078372672906,95.80875,99.04375,101.81375
782,01Y,Oct,2019,430.7784633849847,25.8613,4731.3166778158875,280.2893384492305,234.42566451025334,421.06953628582426,321.25072635396054,95.80875,99.04375,101.81375
783,01Y,Nov,2019,432.5095788388447,25.8613,4148.322010107767,292.63717061694626,247.5456264157446,494.3301484091315,347.2915885146582,95.80875,99.04375,101.81375
784,01Y,Dec,2019,416.9295397541047,25.8613,3728.5828631971326,305.35545856181574,256.0910838370561,552.3624585947593,395.14391002773016,95.80875,99.04375,101.81375
785,02E,Jan,2019,535.3598777111578,20.9547,4305.621173292865,277.95629953805417,224.59818035452204,438.21026384118034,347.01698381058156,98.7,103.0,102.1
786,02E,Feb,2019,494.16574792559584,20.9547,3777.625067407312,248.2365888765034,199.43840569153272,393.3565276235169,319.67174930551977,98.7,103.0,102.1
787,02E,Mar,2019,540.6102535419917,20.9547,3979.4890883668104,260.5323907384391,208.9079213434974,400.96209719535426,350.2705591883469,98.7,103.0,102.1
788,02E,Apr,2019,511.9482845039709,20.9547,3662.471903677934,262.37842598751445,208.3980243468532,411.96344815242514,361.76472751612687,98.7,103.0,102.1
789,02E,May,2019,560.5589024882103,20.9547,3850.8783232401324,264.7884697512452,208.71436860599573,417.7473097320397,362.45123927631846,98.7,103.0,102.1
790,02E,Jun,2019,534.1144464819675,20.9547,3599.5265978515563,265.63760434157524,215.55323199772235,400.41779144263086,334.5396325690986,98.7,103.0,102.1
791,02E,Jul,2019,577.5452901231521,20.9547,4115.353596090615,278.83665231185216,232.53800501655397,406.1746829173807,324.9382752372756,98.7,103.0,102.1
792,02E,Aug,2019,533.3757894578496,20.9547,3524.8894042863894,268.83018390423763,222.3171717491257,409.30076325396766,334.919665864919,98.7,103.0,102.1
793,02E,Sep,2019,540.8908820705965,20.9547,4169.422611633667,262.91537874316424,217.37221148779204,391.5078495264294,308.65078372672906,98.7,103.0,102.1
794,02E,Oct,2019,542.3576338332738,20.9547,4898.041966718684,280.2893384492305,234.4256645102533,421.06953628582426,321.2507263539605,98.7,103.0,102.1
795,02E,Nov,2019,532.5904912908989,20.9547,4394.193188163038,292.6371706169462,247.54562641574464,494.33014840913154,347.2915885146582,98.7,103.0,102.1
796,02E,Dec,2019,492.24311258744495,20.9547,3948.3266283936305,305.35545856181574,256.0910838370561,552.3624585947593,395.1439100277301,98.7,103.0,102.1
797,02H,Jan,2019,355.2867084485213,32.6088,3620.3417482397385,277.95629953805417,224.59818035452204,438.21026384118034,347.0169838105815,92.7,97.4,102.9
798,02H,Feb,2019,328.1309326422144,32.6088,3270.1602021540198,248.2365888765034,199.43840569153275,393.35652762351685,319.67174930551977,92.7,97.4,102.9
799,02H,Mar,2019,360.4019243554047,32.6088,3429.0743602953803,260.5323907384391,208.90792134349743,400.9620971953542,350.2705591883469,92.7,97.4,102.9
800,02H,Apr,2019,449.4085273026728,32.6088,3122.224675547705,262.37842598751445,208.3980243468532,411.96344815242514,361.7647275161268,92.7,97.4,102.9
801,02H,May,2019,379.3518286687878,32.6088,3454.1596133559037,264.7884697512452,208.71436860599576,417.74730973203964,362.4512392763185,92.7,97.4,102.9
802,02H,Jun,2019,376.14578053531847,32.6088,3579.1565466990505,265.63760434157524,215.55323199772235,400.41779144263086,334.53963256909856,92.7,97.4,102.9
803,02H,Jul,2019,395.1377990021557,32.6088,3955.220676627168,278.8366523118522,232.538005016554,406.1746829173807,324.93827523727555,92.7,97.4,102.9
804,02H,Aug,2019,374.8328274901834,32.6088,3465.2915777336175,268.83018390423763,222.3171717491257,409.3007632539676,334.91966586491895,92.7,97.4,102.9
805,02H,Sep,2019,373.4282730698064,32.6088,4106.805524888987,262.9153787431643,217.37221148779204,391.50784952642937,308.65078372672906,92.7,97.4,102.9
806,02H,Oct,2019,376.481652244539,32.6088,4693.70231348593,280.2893384492305,234.4256645102533,421.06953628582414,321.2507263539605,92.7,97.4,102.9
807,02H,Nov,2019,375.22976678289865,32.6088,4146.825396825397,292.63717061694626,247.54562641574464,494.3301484091315,347.2915885146582,92.7,97.4,102.9
